    date	time	kind	url
2022-04-03	00:00:00	Good	https://www.amazon.com/dp/B00FS83U42?tag=zd-buy-button-20&ascsubtag=3a22c06bbd4b48b1a7b4586e1f0096b4%7C__VIEW_GUID__%7Cdtp&c_correlation_id=563dea6b85ac4533acd10de9bc078292&c_instance_id=undefined&c_tenant_id=undefined&c_anonymous_id=undefined&c_session_id=undefined&c_correlation_id=3a22c06bbd4b48b1a7b4586e1f0096b4&c_instance_id=undefined&c_tenant_id=undefined&c_anonymous_id=undefined&c_session_id=undefined 
2022-04-03	00:00:00	Good	https://www.google.com/search?q=is+http+xml&oq=is+http+xml+&aqs=edge..69i57j0i22i30l6j0i390j69i60.2597j0j4&sourceid=chrome&ie=UTF-8 
2022-04-03	00:00:00	Good	https://www.howtouselinux.com/post/psh-ack-tcp-flags#:~:text=PSH%20(push)%20flag%20indicates%20that,request%20and%20tear%20down%20requests. 
2022-04-03	00:00:00	Good	https://www.youtube.com/watch?v=4xGQS8Pv4io 
2022-04-03	00:00:00	Good	https://www.youtube.com/watch?v=mqWEWye-8m8 
2022-04-03	00:00:00	Revisit	https://en.wikipedia.org/wiki/Kernel_methods_for_vector_output 
2022-04-03	00:00:00	Revisit	https://web.archive.org/web/20171012161338/http://www.hsc.fr/ressources/articles/win_net_srv/missing_loopback.html 
2022-04-03	00:00:00	Revisit	https://wiki.wireshark.org/CaptureSetup/Loopback 
2022-04-03	00:00:00	Revisit	https://www.youtube.com/watch?v=92b-jjBURkw 
2022-04-03	00:00:00	Revisit	https://www.youtube.com/watch?v=iR4jLbG9KXw 
2022-04-03	00:00:00	Revisit	https://www.youtube.com/watch?v=nfBNOWv1pgE 
2022-04-03	00:00:00	Revisit	https://www.youtube.com/watch?v=RG97rvw1eUo 
2022-04-03	00:00:00	Revisit	https://www.youtube.com/watch?v=RG97rvw1eUo 
2022-04-03	00:00:00	Revisit	https://www.youtube.com/watch?v=uuWzk8U4dJE 
2022-04-04	00:00:00	bad	https://blog.plover.com/2022/04/04/#one-level-up 
2022-04-04	00:00:00	bad	https://squeaky.ai/blog/development/why-we-dont-use-a-staging-environment 
2022-04-04	00:00:00	Bookmark	https://floitsch.blogspot.com/2012/03/optimizing-for-v8-introduction.html 
2022-04-04	00:00:00	Tool	https://app.alpaca.markets/login 
2022-04-04	00:00:00	Tool	https://github.com/bottler/iisignature 
2022-04-04	00:00:00	Tool	https://github.com/bottler/iisignature 
2022-04-04	00:00:00	Tool	https://github.com/prabhatsharma/zinc 
2022-04-04	00:00:00	Tool	https://www.levels.fyi/?compare=Google 
2022-04-04	00:00:00	Utility	https://www.levels.fyi/?compare=Google 
2022-04-05	00:00:00	History	https://dataorienteddesign.com/site.php?postid=126 
2022-04-05	00:00:00	History	https://v8.dev/blog/background-compilation 
2022-04-05	00:00:00	History	https://www.azul.com/blog/cloud-native-compilation-bringing-jvms-into-the-modern-cloud-world/ 
2022-04-05	00:00:00	History	https://www.depesz.com/2016/06/29/whats-happening-in-my-database/ 
2022-04-05	00:00:00	History	https://www.depesz.com/2022/03/01/how-to-index-data-with-tsearch/ 
2022-04-05	00:00:00	History	https://www.evanjones.ca/durability-nvme.html 
2022-04-05	00:00:00	History	https://www.youtube.com/watch?v=6dDtN1wk5Qc 
2022-04-13	00:00:00	bad	https://towardsdatascience.com/controlling-the-web-with-python-6fceb22c5f08 
2022-04-13	00:00:00	bad	https://towardsdatascience.com/julia-speed-battle-syntactual-recursive-and-iterative-loops-ff5f719867c1 
2022-04-13	00:00:00	bad	https://www.depesz.com/2022/03/01/how-to-index-data-with-tsearch/ 
2022-04-13	00:00:00	Bookmark	https://www.dropbox.com/s/72rqlrecb7fn7k2/data_science_notes.pdf?dl=0 
2022-04-13	00:00:00	Good	https://www.youtube.com/watch?v=aKMLgFVxZYk 
2022-04-13	00:00:00	History	https://eli.thegreenplace.net/2014/01/15/some-thoughts-on-llvm-vs-libjit#:~:text=After%20all%2C%20the%20amount%20of%20engineering%20power%20expended,is%20that%20libjit%20could%20be%20faster%20than%20LLVM. 
2022-04-13	00:00:00	History	https://fa.bianp.net/blog/2013/householder-matrices/ 
2022-04-13	00:00:00	History	https://justindomke.wordpress.com/2009/11/30/automatic-differentiation-without-compromises/ 
2022-04-13	00:00:00	Revisit	https://erikbern.com/2013/04/13/being-data-driven.html 
2022-04-13	00:00:00	Revisit	https://www.chrisstucchio.com/blog/2020/isotonic_python_package.html 
2022-04-14	00:00:00	bad	http://gregorygundersen.com/blog/2022/01/16/linear-combination-as-line/ 
2022-04-14	00:00:00	bad	https://docs.oracle.com/cd/E17952_01/mysql-5.6-en/choosing-types.html 
2022-04-14	00:00:00	Good	https://codecraft.co/2012/10/22/unencapsulate-yourself/ 
2022-04-14	00:00:00	Good	https://codecraft.co/2012/10/23/on-seps-squirrels-and-meta-questions/ 
2022-04-14	00:00:00	Good	https://codecraft.co/2013/03/05/are-you-losing-enough-battles/ 
2022-04-14	00:00:00	Good	https://www.youtube.com/watch?v=B5Vw6H3oSD8 
2022-04-14	00:00:00	Good	https://www.youtube.com/watch?v=pLRztKYvMLk 
2022-04-14	00:00:00	Good	https://www.youtube.com/watch?v=Yfsmc0b8o78 
2022-04-14	00:00:00	History	http://stillbreeze.github.io/Joining-a-Startup-Vs-a-Big-Company/ 
2022-04-14	00:00:00	History	https://acloudguru.com/blog/engineering/breaking-down-the-gcp-pricing-changes-for-2022 
2022-04-14	00:00:00	History	https://minimizingregret.wordpress.com/2016/03/02/making-second-order-methods-practical-for-machine-learning/ 
2022-04-14	00:00:00	History	https://shopify.engineering/conducting-exploratory-data-analysis 
2022-04-14	00:00:00	History	https://www.cnet.com/culture/juicero-is-still-the-greatest-example-of-silicon-valley-stupidity/ 
2022-04-14	00:00:00	History	https://www.youtube.com/watch?v=BO1IJMqGDqg 
2022-04-14	00:00:00	History	https://www.youtube.com/watch?v=xlfH6Rk2GCM 
2022-04-14	00:00:00	History	https://www.youtube.com/watch?v=Z0GX2mTUtfo 
2022-04-14	00:00:00	Premium	https://www.youtube.com/watch?v=EFUYNoFRHQI 
2022-04-14	00:00:00	Premium	https://www.youtube.com/watch?v=JcJSW7Rprio 
2022-04-14	00:00:00	Tool	https://github.com/datahub-project/datahub 
2022-04-14	00:00:00	Tool	https://www.warp.dev 
2022-04-15	00:00:00	Good	https://engineering.fb.com/2021/04/27/developer-tools/reverse-debugging/ 
2022-04-15	00:00:00	History	https://blog.heroku.com/the_next_twenty_years_of_java_where_we_ve_been_and_where_we_re_going 
2022-04-15	00:00:00	Revisit	https://bair.berkeley.edu/blog/2021/12/15/unsupervised-rl/ 
2022-04-15	00:00:00	Revisit	https://dm13450.github.io/2020/09/11/ExpGoals.html 
2022-04-16	00:00:00	bad	https://stackoverflow.blog/2019/07/31/the-next-generation-sql-explore-a-new-way-to-analyze-visualize-and-share-data/ 
2022-04-16	00:00:00	Good	https://css-tricks.com/web-development-bookmarklets/ 
2022-04-16	00:00:00	History	https://medium.engineering/why-passwords-suck-d1d1f38c1bb4 
2022-04-16	00:00:00	History	https://www.youtube.com/watch?v=jIA7z1gxuc8 
2022-04-16	00:00:00	History	https://www.youtube.com/watch?v=uekdj1MxNAg 
2022-04-16	00:00:00	Premium	https://lexi-lambda.github.io/blog/2019/11/05/parse-don-t-validate/ 
2022-04-16	00:00:00	Premium	https://lexi-lambda.github.io/blog/2019/11/05/parse-don-t-validate/ 
2022-04-16	00:00:00	Premium	https://lexi-lambda.github.io/blog/2020/11/01/names-are-not-type-safety/ 
2022-04-16	00:00:00	Premium	https://lexi-lambda.github.io/blog/2020/11/01/names-are-not-type-safety/ 
2022-04-16	00:00:00	Premium	https://lexi-lambda.github.io/blog/2020/11/01/names-are-not-type-safety/ 
2022-04-16	00:00:00	Premium	https://www.parsonsmatt.org/2017/10/11/type_safety_back_and_forth.html 
2022-04-16	00:00:00	Tool	https://github.com/openark/orchestrator 
2022-04-16	00:00:00	Revisit	https://lexi-lambda.github.io/blog/2020/08/13/types-as-axioms-or-playing-god-with-static-types/
2022-04-16	21:01:33	history	https://blog.johanneslink.net/2006/11/27/how-to-regain-lost-passion/
2022-04-16	21:09:57	revisit	http://raganwald.com/enchanted-forest/horton.html
2022-04-16	23:21:27	history	https://austingil.com/typescript-function-overloads-with-jsdoc
2022-04-17	00:20:03	good	https://codecraft.co/2012/09/06/designing-an-apex-predator/
2022-04-17	00:22:45	revisit	https://mazzo.li/posts/customizable-data-types.html
2022-04-17	00:31:38	premium	http://raganwald.com/2016/11/30/anamorphisms-in-javascript.html
2022-04-17	11:43:45	History	https://austingil.com/typescript-function-overloads-with-jsdoc
2022-04-17	11:46:54	History	https://www.youtube.com/watch?v=JGLJimhu_IE
2022-04-17	11:58:11	History	http://www.dabeaz.com/generators-uk/GeneratorsUK.pdf
2022-04-17	12:32:28	Premium	http://www.dabeaz.com/coroutines/Coroutines.pdf
2022-04-17	12:43:18	History	https://statmodeling.stat.columbia.edu/2022/03/20/sleep-cats-and-statistical-significance-this-one-hits-the-statistical-modeling-causal-inference-and-social-science-sweet-spot/
2022-04-17	12:43:33	Bookmark	https://www.amazon.com/Mythical-Man-Month-Software-Engineering-Anniversary/dp/0201835959
2022-04-17	13:00:07	History	https://www.evanjones.ca/versioning-is-hard.html
2022-04-17	13:24:11	History	https://www.youtube.com/watch?v=wMbTHFXImzI
2022-04-17	13:28:23	History	https://www.youtube.com/watch?v=mMEmNX6aW_k
2022-04-17	13:41:25	History	https://blogs.princeton.edu/imabandit/2015/01/30/some-pictures-in-geometric-probability/
2022-04-17	13:43:06	Good	https://www.burnison.ca/notes/fun-mysql-fact-of-the-day-so-many-index-reads
2022-04-17	14:26:13	History	https://www.amitmerchant.com/using-compact-and-tidy-git-log/
2022-04-17	15:12:42	History	https://www.youtube.com/watch?v=VMZu7PE8C_g
2022-04-17	15:23:19	History	http://www.dabeaz.com/coroutines/
2022-04-17	15:53:31	Utility	https://mermaid.live/edit#pako:eNpVkM-KwkAMxl8l5OSCfYEeBG3Vi6Cgt46H0InOIPOHdMoibd99p5aF3ZyS7_t9IWTANmjGEp9C0cCtVh5ybZvKiO2So-4ORbEZj5zABc_vEXarY4DOhBitf34t_G6GoBpOM8aQjPWvabGqT_7seYS6OVFMId7_OrfvMMK-sReT1_93jHBOHZoHlQ8qWhKoSD4IrtGxOLI6nz7MisJk2LHCMrea5KVQ-SlzfdSUeK9tCoJlkp7XSH0K17dvf-eFqS3lL7hFnH4ABg5bBA
2022-04-17	22:28:32	Queue	https://towardsdatascience.com/graph-attention-networks-in-python-975736ac5c0c
2022-04-17	22:28:35	Queue	https://www.fharrell.com/post/rpo
2022-04-18	14:12:10	Queue	https://github.blog/2022-04-18-highlights-from-git-2-36/
2022-04-18	14:12:11	Queue	https://freakingrectangle.wordpress.com/2022/04/15/how-to-freaking-hire-great-developers/
2022-04-18	15:56:15	Tool	https://flowtale.ai
2022-04-18	16:01:18	Tool	https://druid.apache.org
2022-04-18	20:04:04	Queue	https://www.youtube.com/watch?v=EMFfqOI_z5Q
2022-04-18	20:21:28	Queue	https://wandb.ai/onlineinference/paper-reading/reports/WebFormer-The-Next-Logical-Step-In-Structure-Information-Extraction--VmlldzoxNTM3MDQ1#the-results
2022-04-18	22:34:27	Tool	https://github.com/ResidentMario/missingno
2022-04-18	22:34:33	Tool	https://github.com/ResidentMario/missingno
2022-04-18	22:34:39	Tool	https://github.com/ResidentMario/missingno
2022-04-18	22:34:47	Tool	https://github.com/scottrogowski/code2flow
2022-04-18	22:34:59	Bookmark	https://github.com/bgavran/Category_Theory_Machine_Learning
2022-04-18	22:35:05	Tool	https://github.com/danielmiessler/SecLists
2022-04-18	22:35:09	Bookmark	https://github.com/danielmiessler/SecLists
2022-04-19	07:56:04	History	https://supabase.com/blog/2022/03/25/should-i-open-source-my-company
2022-04-19	11:06:18	Queue	https://www.amazon.com/Hacking-Art-Exploitation-Jon-Erickson/dp/1593271441
2022-04-19	12:52:39	Tool	https://unifiedjs.com
2022-04-19	16:11:44	Queue	https://eng.lyft.com/challenges-in-experimentation-be9ab98a7ef4
2022-04-19	16:23:14	Tool	https://pyinstrument.readthedocs.io/en/latest/index.html
2022-04-19	16:24:08	Tool	https://github.com/pythonprofilers/memory_profiler
2022-04-19	21:58:38	Queue	https://www.joshwcomeau.com/javascript/terminal-for-js-devs/
2022-04-20	09:08:34	Queue	https://www.yulingyao.com/blog/2022/nonlinearMC/
2022-04-20	09:36:07	Tool	https://docs.pymc.io/en/v3/api.html
2022-04-20	11:07:35	Bookmark	https://stackoverflow.com/questions/4842424/list-of-ansi-color-escape-sequences
2022-04-20	11:53:37	History	https://www.youtube.com/watch?v=7gEbHsHXdn0
2022-04-20	18:56:49	Tool	https://hypothesis.readthedocs.io/en/latest/
2022-04-20	19:45:10	Queue	https://golem.ph.utexas.edu/category/2022/04/categorical_semantics_of_entro.html
2022-04-20	19:45:29	Queue	https://tomassetti.me/challenges-in-parsing-legacy-languages-sas-macros/
2022-04-20	19:45:49	Queue	https://towardsdatascience.com/use-color-meaningfully-choose-the-proper-pallet-2cfbb71a30f4
2022-04-20	19:45:50	Queue	https://towardsdatascience.com/3-tips-to-master-your-sequential-palette-a56a46bd7853
2022-04-20	19:46:28	Utility	https://gka.github.io/palettes/#/9|s|00429d,96ffea,ffffe0|ffffe0,ff005e,93003a|1|1
2022-04-20	19:46:54	Queue	https://towardsdatascience.com/3-tips-to-master-your-sequential-palette-a56a46bd7853
2022-04-20	19:47:32	Queue	https://towardsdatascience.com/the-statistics-behind-random-forests-2bfe2e8116f9
2022-04-20	19:59:36	Utility	https://gist.github.com/acolyer/95ef23802803cb8b4eb5
